
#  x                    y
   145.351883       136.731140    
   145.501892       136.753433    
   145.651901       136.775452    
   145.801895       136.797241    
   145.951904       136.818787    
   146.101898       136.840088    
   146.251907       136.861130    
   146.401917       136.881943    
   146.551910       136.902512    
   146.701920       136.922821    
   146.851929       136.942902    
   147.001923       136.962723    
   147.151932       136.982300    
   147.301926       137.001648    
   147.451935       137.020721    
   147.601944       137.039581    
   147.751938       137.058197    
   147.901947       137.076538    
   148.051956       137.094635    
   148.201950       137.112518    
   148.351959       137.130157    
   148.501953       137.147522    
   148.651962       137.164658    
   148.801971       137.181534    
   148.951965       137.198181    
   149.101974       137.214569    
   149.251984       137.230743    
   149.401978       137.246658    
   149.551987       137.262299    
   149.701981       137.277725    
   149.851990       137.292877    
   150.001999       137.307831    
   150.151993       137.322479    
   150.302002       137.336945    
   150.451996       137.351135    
   150.602005       137.365082    
   150.752014       137.378784    
   150.902008       137.392227    
   151.052017       137.405457    
   151.202026       137.418396    
   151.352020       137.431137    
   151.502029       137.443634    
   151.652023       137.455841    
   151.802032       137.467834    
   151.952042       137.479568    
   152.102036       137.491074    
   152.252045       137.502319    
   152.402054       137.513336    
   152.552048       137.524109    
   152.702057       137.534607    
   152.852051       137.544891    
   153.002060       137.554901    
   153.152069       137.564697    
   153.302063       137.574219    
   153.452072       137.583527    
   153.602081       137.592575    
   153.752075       137.601364    
   153.902084       137.609940    
   154.052078       137.618225    
   154.202087       137.626312    
   154.352097       137.634109    
   154.502090       137.641708    
   154.652100       137.649048    
   154.802109       137.656113    
   154.952103       137.662979    
   155.102112       137.669556    
   155.252106       137.675919    
   155.402115       137.682007    
   155.552124       137.687881    
   155.702118       137.693512    
   155.852127       137.698868    
   156.002136       137.704010    
   156.152130       137.708878    
   156.302139       137.713531    
   156.452133       137.717896    
   156.602142       137.722061    
   156.752151       137.725967    
   156.902145       137.729614    
   157.052155       137.733032    
   157.202164       137.736176    
   157.352158       137.739120    
   157.502167       137.741776    
   157.652161       137.744217    
   157.802170       137.746414    
   157.952179       137.748352    
   158.102173       137.750046    
   158.252182       137.751495    
   158.402191       137.752716    
   158.552185       137.753647    
   158.702194       137.754379    
   158.852188       137.754868    
   159.002197       137.755066    
   159.152206       137.755066    
   159.302200       137.754791    
   159.452209       137.754288    
